event	time	athlete	year	gender
rasos100	11.26	SylvianeFELIX	2006	Female
rasos100	11.26	DebbieFERGUSONMCKENZIE	2006	Female
rasos100	11.26	DebbieFERGUSONMCKENZIE	2006	Female
rasos100	11.26	LaShaunteaMOORE	2007	Female
rasos100	11.26	FranciscaIDOKO	2007	Female
rasos100	11.26	SherryFLETCHER	2007	Female
rasos100	11.26	AlexandriaANDERSON	2007	Female
rasos100	11.26	IvetLALOVACOLLIO	2007	Female
rasos100	11.26	TimickaCLARKE	2007	Female
rasos100	11.26	DebbieFERGUSONMCKENZIE	2007	Female
rasos100	11.26	WyllesheiaMYRICK	2007	Female
rasos100	11.26	MechelleLEWIS	2007	Female
rasos100	11.26	RachelleBOONESMITH	2007	Female
rasos100	11.26	IvetLALOVACOLLIO	2007	Female
rasos100	11.26	CarmelitaJETER	2007	Female
rasos100	11.26	YekaterinaLESHCHOVAGRIGORYEVA	2007	Female
rasos100	11.26	TahesiaHARRIGANSCOTT	2007	Female
rasos100	11.26	JeanetteKWAKYE	2007	Female
rasos100	11.26	OludamolaOSAYOMI	2007	Female
rasos100	11.26	KimGEVAERT	2007	Female
rasos100	11.26	VirgilHODGE	2008	Female
rasos100	11.26	CarmelitaJETER	2008	Female
rasos100	11.26	SanyaRICHARDSROSS	2008	Female
rasos100	11.26	LaShaunteaMOORE	2008	Female
rasos100	11.26	YuliyaNESTERENKO	2008	Female
rasos100	11.26	AleenBAILEY	2008	Female
rasos100	11.26	InnaEFTIMOVA	2008	Female
rasos100	11.26	NatalyaMURINOVICH	2008	Female
rasos100	11.26	DebbieFERGUSONMCKENZIE	2008	Female
rasos100	11.26	YevgeniyaPOLYAKOVA	2008	Female
rasos100	11.26	AngelaWILLIAMS	2008	Female
rasos100	11.26	SheriAnnBROOKS	2008	Female
rasos100	11.26	JeanetteKWAKYE	2008	Female
rasos100	11.26	AngelaWILLIAMS	2008	Female
rasos100	11.26	AngelaWILLIAMS	2008	Female
rasos100	11.26	TorriEDWARDS	2008	Female
rasos100	11.26	YuliyaNESTERENKO	2008	Female
rasos100	11.26	LaurynWILLIAMS	2008	Female
rasos100	11.26	SallyPEARSON	2009	Female
rasos100	11.26	CharondaWILLIAMS	2009	Female
rasos100	11.26	SvetlanaNABOKINA	2009	Female
rasos100	11.26	AleenBAILEY	2009	Female
rasos100	11.26	AllysonFELIX	2009	Female
rasos100	11.26	AleenBAILEY	2009	Female
rasos100	11.26	DebbieFERGUSONMCKENZIE	2009	Female
rasos100	11.26	VerenaSAILER	2009	Female
rasos100	11.26	DebbieFERGUSONMCKENZIE	2009	Female
rasos100	11.26	KellyAnnBAPTISTE	2009	Female
rasos100	11.26	JenebaTARMOH	2010	Female
rasos100	11.26	OludamolaOSAYOMI	2010	Female
rasos100	11.26	SheroneSIMPSON	2010	Female
rasos100	11.26	TahesiaHARRIGANSCOTT	2010	Female
rasos100	11.26	TakeiaPINCKNEY	2010	Female
rasos100	11.26	TahesiaHARRIGANSCOTT	2010	Female
rasos100	11.26	SheroneSIMPSON	2010	Female
rasos100	11.26	BlessingOKAGBAREIGHOTEGUONOR	2010	Female
rasos100	11.26	TakeiaPINCKNEY	2010	Female
rasos100	11.26	EzinneOKPARAEBO	2010	Female
rasos100	11.26	LaShaunteaMOORE	2010	Female
rasos100	11.26	JodieWILLIAMS	2010	Female
rasos100	11.26	OludamolaOSAYOMI	2010	Female
rasos100	11.26	SheroneSIMPSON	2010	Female
rasos100	11.26	VerenaSAILER	2010	Female
rasos100	11.26	ChisatoFUKUSHIMA	2010	Female
rasos100	11.26	IvetLALOVACOLLIO	2011	Female
rasos100	11.26	MariyaRYEMYEN	2011	Female
rasos100	11.26	TahesiaHARRIGANSCOTT	2011	Female
rasos100	11.26	CarrieRUSSELL	2011	Female
rasos100	11.26	AlexandriaANDERSON	2011	Female
rasos100	11.26	KerronSTEWART	2011	Female
rasos100	11.26	IvetLALOVACOLLIO	2011	Female
rasos100	11.26	RosângelaSANTOS	2011	Female
rasos100	11.26	ShakeraREECE	2011	Female
rasos100	11.26	KimberlynDUNCAN	2012	Female
rasos100	11.26	ShalondaSOLOMON	2012	Female
rasos100	11.26	LaurynWILLIAMS	2012	Female
rasos100	11.26	CarrieRUSSELL	2012	Female
rasos100	11.26	DebbieFERGUSONMCKENZIE	2012	Female
rasos100	11.26	RuddyZANGMILAMA	2012	Female
rasos100	11.26	TatjanaPINTO	2012	Female
rasos100	11.26	BiancaKNIGHT	2012	Female
rasos100	11.26	MikeleBARBER	2012	Female
rasos100	11.26	OlgaBELKINA	2012	Female
rasos100	11.26	BlessingOKAGBAREIGHOTEGUONOR	2012	Female
rasos100	11.26	CarrieRUSSELL	2012	Female
rasos100	11.26	OlgaSAFRONOVA	2012	Female
rasos100	11.26	TamekaWILLIAMS	2012	Female
rasos100	11.26	TezdzhanNAIMOVA	2012	Female
rasos100	11.26	AlexandriaANDERSON	2013	Female
rasos100	11.26	SheniquaFERGUSON	2013	Female
rasos100	11.26	MikeleBARBER	2013	Female
rasos100	11.26	SheniquaFERGUSON	2013	Female
rasos100	11.26	LaurynWILLIAMS	2013	Female
rasos100	11.26	LaShaunteaMOORE	2013	Female
rasos100	11.26	NatashaMORRISON	2013	Female
rasos100	11.26	StellaAKAKPO	2013	Female
rasos100	11.26	CandyceMCGRONE	2014	Female
rasos100	11.26	ToriBOWIE	2014	Female
rasos100	11.26	SchillonieCALVERTPOWELL	2014	Female
rasos100	11.26	ElaineTHOMPSON	2014	Female
rasos100	11.26	CarrieRUSSELL	2014	Female
rasos100	11.26	MunaLEE	2014	Female
rasos100	11.26	VerenaSAILER	2014	Female
rasos100	11.26	AshaPHILIP	2014	Female
rasos100	11.26	SchillonieCALVERTPOWELL	2014	Female
rasos100	11.26	JoannaATKINS	2014	Female
rasos100	11.26	DafneSCHIPPERS	2014	Female
rasos100	11.26	AnaClaudiaLEMOS	2014	Female
rasos100	11.26	MelissaBREEN	2015	Female
rasos100	11.26	CharondaWILLIAMS	2015	Female
rasos100	11.26	TristieJOHNSON	2015	Female
rasos100	11.26	TiannaBARTOLETTA	2015	Female
rasos100	11.26	MarieJoséeTALOU	2015	Female
rasos100	11.26	AleiaHOBBS	2015	Female
rasos100	11.26	BarbaraPIERRE	2015	Female
rasos100	11.26	SamanthaHENRYROBINSON	2015	Female
rasos100	11.26	KhamicaBINGHAM	2015	Female
rasos100	11.26	RebekkaHAASE	2015	Female
rasos100	11.26	ZariaFRANCIS	2015	Female
rasos100	11.26	AlexisFAULKNOR	2015	Female
rasos100	11.26	LekeishaLAWSON	2015	Female
rasos100	11.26	MichelleLeeAHYE	2015	Female
rasos100	11.26	MujingaKAMBUNDJI	2015	Female
rasos100	11.26	MarisolNarcisaLANDÁZURI	2016	Female
rasos100	11.26	CarinaHORN	2016	Female
rasos100	11.26	LekeishaLAWSON	2016	Female
rasos100	11.26	FlingsOWUSUAGYAPONG	2016	Female
rasos100	11.26	AlexandriaANDERSON	2016	Female
rasos100	11.26	GayonEVANS	2016	Female
rasos100	11.26	TatjanaPINTO	2016	Female
rasos100	11.26	AshleighNELSON	2016	Female
rasos100	11.26	RebekkaHAASE	2016	Female
rasos100	11.26	NataliaPOHREBNIAK	2016	Female
rasos100	11.26	CarmelitaJETER	2016	Female
rasos100	11.26	SemoyHACKETT	2016	Female
rasos100	11.26	MichelleLeeAHYE	2016	Female
rasos100	11.26	DesireeHENRY	2016	Female
rasos100	11.26	JenniferGALAIS	2016	Female
rasos100	11.26	ImanIsaJASSIM	2016	Female
rasos100	11.26	RosângelaSANTOS	2016	Female
rasos100	11.26	KerronSTEWART	2016	Female
rasos100	11.26	KaliDAVISWHITE	2016	Female
rasos100	11.26	JasmineTODD	2016	Female
rasos100	11.26	IvetLALOVACOLLIO	2016	Female
rasos100	11.26	CrystalEMMANUEL	2016	Female
rasos100	11.26	PhyliciaGEORGE	2016	Female
rasos100	11.26	RemonaBURCHELL	2016	Female
rasos100	11.26	AaliyahBROWN	2017	Female
rasos100	11.26	MarisolNarcisaLANDÁZURI	2017	Female
rasos100	11.26	DestinySMITHBARNETT	2017	Female
rasos100	11.26	AlexandriaANDERSON	2017	Female
rasos100	11.26	ShaunaHELPS	2017	Female
rasos100	11.26	JamileSAMUEL	2017	Female
rasos100	11.26	NatashaMORRISON	2017	Female
rasos100	11.26	IvetLALOVACOLLIO	2017	Female
rasos100	11.26	MujingaKAMBUNDJI	2017	Female
rasos100	11.26	TiannaBARTOLETTA	2017	Female
rasos100	11.26	AriannaWASHINGTON	2017	Female
rasos100	11.26	NatashaMORRISON	2017	Female
rasos100	11.26	SchillonieCALVERTPOWELL	2017	Female
rasos100	11.26	GabrielleCUNNINGHAM	2017	Female
rasos100	11.26	OlesyaPOVH	2017	Female
rasos100	11.26	AaliyahBROWN	2017	Female
rasos100	11.26	CarinaHORN	2017	Female
rasos100	11.26	DesireeHENRY	2017	Female
rasos100	11.26	MichelleLeeAHYE	2017	Female
rasos100	11.26	ÁngelaGabrielaTENORIO	2017	Female
rasos100	11.26	KiaraPARKER	2018	Female
rasos100	11.26	QuaneshaBURKS	2018	Female
rasos100	11.26	KaylaWHITE	2018	Female
rasos100	11.26	DeannaHILL	2018	Female
rasos100	11.26	GabrielleTHOMAS	2018	Female
rasos100	11.26	OrlannOMBISSADZANGUE	2018	Female
rasos100	11.26	NatashaMORRISON	2018	Female
rasos100	11.26	JasminREED	2018	Female
rasos100	11.26	ShaunaHELPS	2018	Female
rasos100	11.26	CarolleZAHI	2018	Female
rasos100	11.26	AndreaPURICA	2018	Female
rasos100	11.26	AndreaPURICA	2018	Female
rasos100	11.26	GabrielleTHOMAS	2018	Female
rasos100	11.26	OrlannOMBISSADZANGUE	2018	Female
rasos100	11.26	BrianaWILLIAMS	2018	Female
rasos100	11.26	HrystynaSTUY	2018	Female
rasos100	11.26	KerronSTEWART	2018	Female
rasos100	11.26	SaloméKORA	2018	Female
rasos100	11.26	DezereaBRYANT	2018	Female
rasos100	11.26	LauraMÜLLER	2018	Female
rasos100	11.26	KrystsinaTSIMANOUSKAYA	2018	Female
rasos100	11.26	TatjanaPINTO	2018	Female
rasos100	11.26	VitoriaCristinaROSA	2018	Female
rasos100	11.26	DaryllNEITA	2018	Female
rasos100	11.27	RenateSTECHER	1972	Female
rasos100	11.27	IrisDAVIS	1972	Female
rasos100	11.27	RenateSTECHER	1976	Female
rasos100	11.27	MarliesOELSNER	1976	Female
rasos100	11.27	IrenaSZEWINSKA	1977	Female
rasos100	11.27	AnnegretRICHTER	1978	Female
rasos100	11.27	MarliesGÖHR	1978	Female
rasos100	11.27	IngridAUERSWALDLANGE	1980	Female
rasos100	11.27	AngellaISSAJENKO	1980	Female
rasos100	11.27	IvankaVENKOVA	1981	Female
rasos100	11.27	KathyCOOK	1981	Female
rasos100	11.27	YordankaDONKOVA	1982	Female
rasos100	11.27	BärbelLOCKHOFFSCHÖLZEL	1983	Female
rasos100	11.27	BärbelLOCKHOFFSCHÖLZEL	1983	Female
rasos100	11.27	RandyGIVENS	1984	Female
rasos100	11.27	GraceJACKSONSMALL	1984	Female
rasos100	11.27	GraceJACKSONSMALL	1985	Female
rasos100	11.27	AntoninaNASTOBURKO	1985	Female
rasos100	11.27	DianeDIXON	1986	Female
rasos100	11.27	PaulaDUNNTHOMAS	1986	Female
rasos100	11.27	JenniferINNISS	1987	Female
rasos100	11.27	MarliesGÖHR	1987	Female
rasos100	11.27	MerleneOTTEY	1987	Female
rasos100	11.27	AngelaBAILEY	1987	Female
rasos100	11.27	AneliaNUNEVA	1987	Female
rasos100	11.27	AnnetteKERSTEN	1988	Female
rasos100	11.27	SilkeMÖLLER	1988	Female
rasos100	11.27	AngellaISSAJENKO	1988	Female
rasos100	11.27	EstherJONES	1989	Female
rasos100	11.27	ParaskeviPATOULIDOU	1990	Female
rasos100	11.27	IdalmisBONNE	1991	Female
rasos100	11.27	StephanieDOUGLAS	1991	Female
rasos100	11.27	MaryONYALIOMAGBEMI	1991	Female
rasos100	11.27	KerryJOHNSON	1991	Female
rasos100	11.27	FaithIDEHEN	1993	Female
rasos100	11.27	MelaniePASCHKE	1993	Female
rasos100	11.27	PaulineDAVISTHOMPSON	1993	Female
rasos100	11.27	ChenYAN	1993	Female
rasos100	11.27	JacquelinePOELMAN	1994	Female
rasos100	11.27	YekaterinaLESHCHOVAGRIGORYEVA	1995	Female
rasos100	11.27	KaterinaTHANOU	1995	Female
rasos100	11.27	JulietCUTHBERT	1996	Female
rasos100	11.27	ZundraFEAGINALEXANDER	1996	Female
rasos100	11.27	CathyFREEMAN	1996	Female
rasos100	11.27	JulietCUTHBERT	1996	Female
rasos100	11.27	MelaniePASCHKE	1996	Female
rasos100	11.27	ZhannaPINTUSEVICH	1996	Female
rasos100	11.27	IrinaPRIVALOVA	1996	Female
rasos100	11.27	AndreaPHILIPP	1997	Female
rasos100	11.27	NatalyaVORONOVA	1997	Female
rasos100	11.27	D'AndreHILL	1997	Female
rasos100	11.27	SylvianeFELIX	1997	Female
rasos100	11.27	MerleneFRAZER	1997	Female
rasos100	11.27	EldeceCLARKELEWIS	1997	Female
rasos100	11.27	CherylTAPLIN	1997	Female
rasos100	11.27	MerleneOTTEY	1997	Female
rasos100	11.27	EldeceCLARKELEWIS	1997	Female
rasos100	11.27	PatriciaGIRARD	1997	Female
rasos100	11.27	YueLING	1997	Female
rasos100	11.27	KwajaleinBUTLER	1998	Female
rasos100	11.27	EnduranceOJOKOLO	1998	Female
rasos100	11.27	KelliWHITE	1998	Female
rasos100	11.27	JulietCUTHBERT	1998	Female
rasos100	11.27	ChandraSTURRUP	1998	Female
rasos100	11.27	TorriEDWARDS	1998	Female
rasos100	11.27	YekaterinaLESHCHOVAGRIGORYEVA	1998	Female
rasos100	11.27	PetyaPENDAREVA	1998	Female
rasos100	11.27	SavathedaFYNES	1998	Female
rasos100	11.27	MaryONYALIOMAGBEMI	1998	Female
rasos100	11.27	MelindaGAINSFORDTAYLOR	1998	Female
rasos100	11.27	AngelaWILLIAMS	1998	Female
rasos100	11.27	MaryONYALIOMAGBEMI	1998	Female
rasos100	11.27	DebbieFERGUSONMCKENZIE	1998	Female
rasos100	11.27	FrédériqueBANGUE	1998	Female
rasos100	11.27	IrinaPRIVALOVA	1998	Female
rasos100	11.27	SusanthikaJAYASINGHE	1998	Female
rasos100	11.27	HuangMEI	1999	Female
rasos100	11.27	ManuelaLEVORATO	1999	Female
rasos100	11.27	MerleneOTTEY	1999	Female
rasos100	11.27	NanceenPERRY	1999	Female
rasos100	11.27	KatiaBENTH	1999	Female
rasos100	11.27	IrinaPRIVALOVA	1999	Female
rasos100	11.27	EnduranceOJOKOLO	1999	Female
rasos100	11.27	AndreaPHILIPP	1999	Female
rasos100	11.27	VidaNSIAH	2000	Female
rasos100	11.27	ShauntaPELHAM	2000	Female
rasos100	11.27	AmeerahBELLO	2000	Female
rasos100	11.27	MerleneOTTEY	2000	Female
rasos100	11.27	AndreaPHILIPP	2000	Female
rasos100	11.27	MarinaKISLOVA	2000	Female
rasos100	11.27	OksanaEKK	2000	Female
rasos100	11.27	ChrysteGAINES	2000	Female
rasos100	11.27	CarletteGUIDRY	2000	Female
rasos100	11.27	TaynaLAWRENCE	2000	Female
rasos100	11.27	ZhannaPINTUSEVICH	2000	Female
rasos100	11.27	SavathedaFYNES	2000	Female
rasos100	11.27	SusanthikaJAYASINGHE	2000	Female
rasos100	11.27	NatalyaIGNATOVA	2000	Female
rasos100	11.27	SusanthikaJAYASINGHE	2000	Female
rasos100	11.27	AndreaPHILIPP	2000	Female
rasos100	11.27	ZhannaPINTUSEVICH	2000	Female
rasos100	11.27	AlenkaBIKAR	2001	Female
rasos100	11.27	FrédériqueBANGUE	2001	Female
rasos100	11.27	MercyNKU	2001	Female
rasos100	11.27	LaTashaJENKINS	2001	Female
rasos100	11.27	BeverlyMCDONALD	2001	Female
rasos100	11.27	DebbieFERGUSONMCKENZIE	2001	Female
rasos100	11.27	MakaridjaSANGANOKO	2001	Female
rasos100	11.27	MercyNKU	2001	Female
rasos100	11.27	MercyNKU	2001	Female
rasos100	11.27	MercyNKU	2001	Female
rasos100	11.27	DebbieFERGUSONMCKENZIE	2001	Female
rasos100	11.27	LéonieMyriamMANI	2001	Female
rasos100	11.27	GloryALOZIE	2001	Female
rasos100	11.27	XiaomeiLIU	2001	Female
rasos100	11.27	MercyNKU	2002	Female
rasos100	11.27	KimGEVAERT	2002	Female
rasos100	11.27	DebbieFERGUSONMCKENZIE	2002	Female
rasos100	11.27	MercyNKU	2002	Female
rasos100	11.27	JulietCAMPBELL	2002	Female
rasos100	11.27	MarinaKISLOVA	2002	Female
rasos100	11.27	YuliyaTABAKOVA	2002	Female
rasos100	11.27	SavathedaFYNES	2002	Female
rasos100	11.27	KimGEVAERT	2002	Female
rasos100	11.27	SusanthikaJAYASINGHE	2002	Female
rasos100	11.27	KimGEVAERT	2002	Female
rasos100	11.27	EnduranceOJOKOLO	2003	Female
rasos100	11.27	LaurynWILLIAMS	2003	Female
rasos100	11.27	ChandraSTURRUP	2003	Female
rasos100	11.27	ElvaGOULBOURNE	2003	Female
rasos100	11.27	DebbieFERGUSONMCKENZIE	2003	Female
rasos100	11.27	OlenaPASTUSHENKO	2003	Female
rasos100	11.27	BeverlyMCDONALD	2003	Female
rasos100	11.27	LaTashaJENKINS	2003	Female
rasos100	11.27	EnduranceOJOKOLO	2003	Female
rasos100	11.27	AleenBAILEY	2003	Female
rasos100	11.27	IngerMILLER	2003	Female
rasos100	11.27	MercyNKU	2003	Female
rasos100	11.27	DebbieFERGUSONMCKENZIE	2003	Female
rasos100	11.27	YuliyaTABAKOVA	2003	Female
rasos100	11.27	VeronicaCAMPBELLBROWN	2004	Female
rasos100	11.27	AngelaDAIGLEBOWEN	2004	Female
rasos100	11.27	ElvaGOULBOURNE	2004	Female
rasos100	11.27	WyllesheiaMYRICK	2004	Female
rasos100	11.27	LaVerneJONESFERRETTE	2004	Female
rasos100	11.27	WyllesheiaMYRICK	2004	Female
rasos100	11.27	VeronicaCAMPBELLBROWN	2004	Female
rasos100	11.27	KimGEVAERT	2004	Female
rasos100	11.27	SheroneSIMPSON	2004	Female
rasos100	11.27	AngelaDAIGLEBOWEN	2004	Female
rasos100	11.27	OlgaFYODOROVA	2004	Female
rasos100	11.27	LyubovPEREPELOVA	2004	Female
rasos100	11.27	SheroneSIMPSON	2004	Female
rasos100	11.27	LarisaKRUGLOVA	2004	Female
rasos100	11.27	VirgenBENAVIDES	2004	Female
rasos100	11.27	SheroneSIMPSON	2004	Female
rasos100	11.27	Me'LisaBARBER	2005	Female
rasos100	11.27	SheriAnnBROOKS	2005	Female
rasos100	11.27	IvetLALOVACOLLIO	2005	Female
rasos100	11.27	MariaKARASTAMATI	2005	Female
rasos100	11.27	MariyaBOLIKOVA	2005	Female
rasos100	11.27	OlgaFYODOROVA	2005	Female
rasos100	11.27	LucimarAparecidaDEMOURA	2005	Female
rasos100	11.27	SheroneSIMPSON	2005	Female
rasos100	11.27	KerronSTEWART	2006	Female
rasos100	11.27	AleenBAILEY	2006	Female
rasos100	11.27	MelindaSMEDLEY	2006	Female
rasos100	11.27	MikeleBARBER	2006	Female
rasos100	11.27	LaurynWILLIAMS	2006	Female
rasos100	11.27	IrinaKHABAROVA	2006	Female
rasos100	11.27	NyokaCOLE	2006	Female
rasos100	11.27	SylvianeFELIX	2006	Female
rasos100	11.27	YekaterinaLESHCHOVAGRIGORYEVA	2006	Female
rasos100	11.27	IrinaKHABAROVA	2006	Female
rasos100	11.27	StephanieDURST	2006	Female
rasos100	11.27	BriannaGLENN	2006	Female
rasos100	11.27	TorriEDWARDS	2006	Female
rasos100	11.27	GuzelKHUBBIEVA	2006	Female
rasos100	11.27	SimoneFACEY	2007	Female
rasos100	11.27	SherryFLETCHER	2007	Female
rasos100	11.27	AllysonFELIX	2007	Female
rasos100	11.27	RakiaALGASSRA	2007	Female
rasos100	11.27	GloriaASUMNU	2007	Female
rasos100	11.27	MikeleBARBER	2007	Female
rasos100	11.27	JenebaTARMOH	2007	Female
rasos100	11.27	SimoneFACEY	2007	Female
rasos100	11.27	AllysonFELIX	2007	Female
rasos100	11.27	FranciscaIDOKO	2007	Female
rasos100	11.27	DebbieFERGUSONMCKENZIE	2007	Female
rasos100	11.27	MikeleBARBER	2007	Female
rasos100	11.27	StephanieDURST	2007	Female
rasos100	11.27	MunaLEE	2007	Female
rasos100	11.27	JohannaMANNINEN	2007	Female
rasos100	11.27	TezdzhanNAIMOVA	2007	Female
rasos100	11.27	CarmelitaJETER	2007	Female
rasos100	11.27	NombuliMKENKU	2007	Female
rasos100	11.27	MechelleLEWIS	2007	Female
rasos100	11.27	LaurynWILLIAMS	2007	Female
rasos100	11.27	AffouéAmandineALLOU	2007	Female
rasos100	11.27	ChristineARRON	2007	Female
rasos100	11.27	CarmelitaJETER	2007	Female
rasos100	11.27	AleenBAILEY	2007	Female
rasos100	11.27	SchillonieCALVERTPOWELL	2008	Female
rasos100	11.27	SamanthaHENRYROBINSON	2008	Female
rasos100	11.27	TawannaMEADOWS	2008	Female
rasos100	11.27	SheriAnnBROOKS	2008	Female
rasos100	10.97	MichelleLeeAHYE	2015	Female
rasos100	10.97	ElaineTHOMPSON	2015	Female
rasos100	10.97	EnglishGARDNER	2015	Female
rasos100	10.97	MichelleLeeAHYE	2015	Female
rasos100	10.97	ChristaniaWILLIAMS	2016	Female
rasos100	10.97	DafneSCHIPPERS	2016	Female
rasos100	10.97	DafneSCHIPPERS	2017	Female
rasos100	10.97	MarieJoséeTALOU	2017	Female
rasos100	10.97	ElaineTHOMPSON	2017	Female
rasos100	10.97	AleiaHOBBS	2018	Female
rasos100	10.97	DinaASHERSMITH	2018	Female
rasos100	10.98	MarliesGÖHR	1980	Female
rasos100	10.98	MerleneOTTEY	1985	Female
rasos100	10.98	MarinaZHIROVA	1985	Female
rasos100	10.98	MarliesGÖHR	1986	Female
rasos100	10.98	AneliaNUNEVA	1987	Female
rasos100	10.98	AngelaBAILEY	1987	Female
rasos100	10.98	MerleneOTTEY	1987	Female
rasos100	10.98	GailDEVERS	1987	Female
rasos100	10.98	NatalyaVORONOVA	1988	Female
rasos100	10.98	MerleneOTTEY	1990	Female
rasos100	10.98	MerleneOTTEY	1991	Female
rasos100	10.98	IrinaPRIVALOVA	1991	Female
rasos100	10.98	MerleneOTTEY	1991	Female
rasos100	10.98	IrinaPRIVALOVA	1992	Female
rasos100	10.98	JulietCUTHBERT	1992	Female
rasos100	10.98	GwenTORRENCE	1993	Female
rasos100	10.98	GwenTORRENCE	1993	Female
rasos100	10.98	IrinaPRIVALOVA	1994	Female
rasos100	10.98	GwenTORRENCE	1996	Female
rasos100	10.98	GailDEVERS	1996	Female
rasos100	10.98	IngerMILLER	1996	Female
rasos100	10.98	GailDEVERS	1996	Female
rasos100	10.98	MerleneOTTEY	1996	Female
rasos100	10.98	MarionJONES	1997	Female
rasos100	10.98	DebbieFERGUSONMCKENZIE	1998	Female
rasos100	10.98	ChristineARRON	1998	Female
rasos100	10.98	DebbieFERGUSONMCKENZIE	1999	Female
rasos100	10.98	ZhannaPINTUSEVICH	1999	Female
rasos100	10.98	ZhannaPINTUSEVICH	1999	Female
rasos100	10.98	SavathedaFYNES	1999	Female
rasos100	10.98	LéonieMyriamMANI	2001	Female
rasos100	10.98	ChrysteGAINES	2001	Female
rasos100	10.98	ChandraSTURRUP	2003	Female
rasos100	10.98	TorriEDWARDS	2003	Female
rasos100	10.98	ChrysteGAINES	2003	Female
rasos100	10.98	ChristineARRON	2005	Female
rasos100	10.98	SheroneSIMPSON	2006	Female
rasos100	10.98	AllysonFELIX	2008	Female
rasos100	10.98	KerronSTEWART	2008	Female
rasos100	10.98	SheroneSIMPSON	2008	Female
rasos100	10.98	KerronSTEWART	2008	Female
rasos100	10.98	ShellyAnnFRASERPRYCE	2009	Female
rasos100	10.98	KellyAnnBAPTISTE	2010	Female
rasos100	10.98	VeronicaCAMPBELLBROWN	2010	Female
rasos100	10.98	KellyAnnBAPTISTE	2011	Female
rasos100	10.98	KerronSTEWART	2012	Female
rasos100	10.98	KellyAnnBAPTISTE	2012	Female
rasos100	10.98	JenebaTARMOH	2013	Female
rasos100	10.98	MurielleAHOURÉ	2013	Female
rasos100	10.98	CarrieRUSSELL	2013	Female
rasos100	10.98	MichelleLeeAHYE	2014	Female
rasos100	10.98	MurielleAHOURÉ	2014	Female
rasos100	10.98	KellyAnnBAPTISTE	2015	Female
rasos100	10.98	BlessingOKAGBAREIGHOTEGUONOR	2015	Female
rasos100	10.98	CandaceHILL	2015	Female
rasos100	10.98	JenebaTARMOH	2015	Female
rasos100	10.98	BlessingOKAGBAREIGHOTEGUONOR	2015	Female
rasos100	10.98	MichelleLeeAHYE	2015	Female
rasos100	10.98	MichelleLeeAHYE	2015	Female
rasos100	10.98	MurielleAHOURÉ	2015	Female
rasos100	10.98	BlessingOKAGBAREIGHOTEGUONOR	2015	Female
rasos100	10.98	ShellyAnnFRASERPRYCE	2015	Female
rasos100	10.98	MorolakeAKINOSUN	2017	Female
rasos100	10.98	MurielleAHOURÉ	2017	Female
rasos100	10.98	ElaineTHOMPSON	2017	Female
rasos100	10.98	DafneSCHIPPERS	2017	Female
rasos100	10.98	AshleyHENDERSON	2018	Female
rasos100	10.98	CarinaHORN	2018	Female
rasos100	10.98	AleiaHOBBS	2018	Female
rasos100	10.98	ElaineTHOMPSON	2018	Female
rasos100	10.98	ShaniaCOLLINS	2018	Female
rasos100	10.98	JennaPRANDINI	2018	Female
rasos100	10.98	ShellyAnnFRASERPRYCE	2018	Female
rasos100	10.98	GinaLÜCKENKEMPER	2018	Female
rasos100	10.98	GinaLÜCKENKEMPER	2018	Female
rasos100	10.99	MaritaKOCH	1980	Female
rasos100	10.99	EvelynASHFORD	1981	Female
rasos100	10.99	EvelynASHFORD	1981	Female
rasos100	10.99	BärbelWÖCKEL	1982	Female
rasos100	10.99	MaritaKOCH	1983	Female
rasos100	10.99	EvelynASHFORD	1983	Female
rasos100	10.99	MarliesGÖHR	1984	Female
rasos100	10.99	FlorenceGRIFFITHJOYNER	1984	Female
rasos100	10.99	MarliesGÖHR	1985	Female
rasos100	10.99	SilkeMÖLLER	1985	Female
rasos100	10.99	SilkeMÖLLER	1985	Female
rasos100	10.99	ValerieBRISCOHOOKS	1986	Female
rasos100	10.99	HeikeDRECHSLER	1987	Female
rasos100	10.99	MerleneOTTEY	1987	Female
rasos100	11.27	SamanthaHENRYROBINSON	2008	Female
rasos100	11.27	ChandraSTURRUP	2008	Female
rasos100	11.27	GloriaASUMNU	2008	Female
rasos100	11.27	SimoneFACEY	2008	Female
rasos100	11.27	AnitaPISTONE	2008	Female
rasos100	11.27	SchillonieCALVERTPOWELL	2008	Female
rasos100	11.27	NickeishaANDERSON	2008	Female
rasos100	11.27	InnaEFTIMOVA	2008	Female
rasos100	11.27	LaVerneJONESFERRETTE	2008	Female
rasos100	11.27	FranciscaIDOKO	2008	Female
rasos100	11.27	LaVerneJONESFERRETTE	2008	Female
rasos100	11.27	LauraTURNER	2008	Female
rasos100	11.27	CarmelitaJETER	2008	Female
rasos100	11.27	MontellDOUGLAS	2008	Female
rasos100	11.27	LaShaunteaMOORE	2008	Female
rasos100	11.27	LaVerneJONESFERRETTE	2009	Female
